Version,File Name,Size(LOC), LOC_Touched,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,Buggy
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,420,2,5,2,0,1,0,420,220,84,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,111,111,1,1,111,111,0,111,111,111,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,64,0,2,2,0,0,0,64,64,32,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,208,0,2,2,0,0,0,208,208,104,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,397,17,12,3,0,2,0,386,332,32,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,462,2,5,2,0,1,0,462,371,92,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,340,0,5,2,0,0,0,340,188,68,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,279,293,3,2,279,254,0,279,254,93,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,100,0,5,3,0,0,0,99,100,19,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,342,0,6,3,0,0,0,13,333,2,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,272,108,9,3,94,55,0,272,167,30,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,43,0,1,1,0,0,0,43,43,43,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,89,3,4,2,1,2,1,78,66,19,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,326,0,7,3,0,0,0,326,261,46,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,59,0,1,1,0,0,0,59,59,59,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,131,0,1,1,0,0,0,131,131,131,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,648,0,4,2,0,0,0,647,648,161,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,43,0,3,1,0,0,0,41,43,13,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,289,191,6,3,175,97,0,289,96,48,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,288,27,8,2,0,3,0,261,272,32,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,423,52,10,2,35,23,0,414,349,41,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,341,26,4,3,20,23,0,338,273,84,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,108,39,2,1,39,39,0,108,69,54,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,418,2,2,2,0,1,0,418,418,209,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,230,0,4,2,0,0,0,219,222,54,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,59,0,1,1,0,0,0,59,59,59,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,99,0,1,1,0,0,0,99,99,99,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,762,18,13,3,0,9,0,752,349,57,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,601,47,15,3,43,41,0,570,426,38,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,0,6,3,0,0,0,258,256,43,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,243,2,10,4,0,1,0,243,232,24,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,401,9,13,4,0,4,0,375,303,28,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,276,27,8,3,17,22,0,270,216,33,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1070,222,18,3,32,127,0,860,708,47,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,108,0,10,4,0,0,0,105,89,10,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,532,51,18,3,0,16,0,505,334,28,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,0,5,3,0,0,0,100,74,20,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,185,0,9,3,0,0,0,181,174,20,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,118,0,4,2,0,0,0,118,116,29,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,67,0,3,2,0,0,0,67,55,22,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,99,25,3,2,25,25,0,99,74,33,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,169,26,10,3,16,18,0,155,153,15,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,223,0,4,3,0,0,0,223,166,55,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,158,10,10,2,10,10,0,133,108,13,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,80,80,1,1,80,80,0,80,80,80,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,96,4,3,2,0,2,0,96,96,32,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52,0,1,1,0,0,0,52,52,52,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,2,5,3,0,1,0,215,177,43,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,3,5,4,1,1,2,274,260,54,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,3,9,4,1,1,2,457,421,50,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0,9,5,0,0,0,338,249,37,NO
7,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,163,0,6,2,0,0,0,110,158,18,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,328,69,5,130,132,0,618,522,8,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,45,1,1,45,45,0,45,45,45,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0,7,5,0,0,0,157,81,22,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,7,12,4,0,1,0,1002,679,83,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,77,2,1,55,45,0,55,45,27,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,191,8,4,19,69,0,196,160,24,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,55,1,1,55,55,0,55,55,55,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,103,1,1,103,103,0,103,103,103,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,2,2,2,0,1,0,83,83,41,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,2,7,4,0,1,0,262,195,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,83,1,1,83,83,0,83,83,83,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,397,34,5,229,273,0,682,447,20,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,1,1,0,0,0,40,40,40,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,123,18,5,13,61,0,387,124,21,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,2,8,4,0,1,0,390,211,48,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,1,1,0,0,0,51,51,51,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,228,22,3,58,108,0,617,368,28,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,1,1,0,0,0,32,32,32,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,34,3,1,2,18,0,65,66,21,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,957,2,2,547,404,0,547,404,273,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,770,4,2,566,547,0,566,547,141,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,70,20,3,54,33,0,294,181,14,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,311,18,3,243,270,0,833,544,46,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,35,9,3,13,23,0,211,157,23,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,16,4,0,0,0,-495,533,-31,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,829,24,4,0,39,0,-593,707,-25,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,11,3,0,0,0,-61,100,-6,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,2,4,1,0,1,0,61,88,15,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,3,1,0,0,0,51,52,17,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,373,166,11,3,76,97,0,373,240,33,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,151,6,3,61,106,0,224,151,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,0,3,1,0,0,0,118,91,39,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,31,1,1,31,31,0,31,31,31,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,0,1,1,0,0,0,83,83,83,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,2,3,1,0,1,0,58,58,19,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,1,1,0,0,0,44,44,44,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,108,0,2,2,0,0,0,108,108,54,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,17,5,2,0,6,0,185,191,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,0,7,3,0,0,0,149,124,21,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,352,0,10,3,0,0,0,352,249,35,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,0,1,1,0,0,0,27,27,27,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,0,14,5,0,0,0,286,202,20,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,849,103,30,4,97,100,0,789,405,26,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,2,29,4,0,1,0,624,637,21,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,41,41,1,1,41,41,0,41,41,41,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,0,1,1,0,0,0,94,94,94,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,6,3,0,0,0,90,61,15,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,0,1,1,0,0,0,90,90,90,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,2,6,2,0,1,0,265,271,44,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,152,28,16,4,14,21,0,117,155,7,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,90,11,8,4,11,11,0,86,76,10,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,2,5,3,0,1,0,80,81,16,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,0,5,2,0,0,0,147,112,29,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,2,5,1,0,1,0,422,298,84,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1059,77,42,5,33,40,0,999,545,23,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,205,60,15,4,16,37,0,183,139,12,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,190,79,17,4,23,51,0,144,132,8,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,207,20,16,4,12,12,0,186,123,11,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,397,41,24,4,23,31,0,269,165,11,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,573,0,2,2,0,0,0,573,572,286,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,14,3,0,0,0,123,99,8,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,167,83,6,2,61,72,0,167,78,27,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,0,5,3,0,0,0,109,87,21,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,2,2,0,0,0,85,85,42,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,0,10,3,0,0,0,233,60,23,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,424,81,15,4,79,80,0,388,180,25,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,0,1,1,0,0,0,47,47,47,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1118,419,28,4,337,153,0,1111,372,39,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,474,180,18,3,174,176,0,364,243,20,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,0,11,3,0,0,0,117,172,10,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,0,4,2,0,0,0,87,67,21,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,23,17,3,0,1,0,392,498,23,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,0,4,2,0,0,0,88,67,22,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,7,3,0,0,0,233,198,33,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,204,21,6,2,21,21,0,150,99,25,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,0,7,2,0,0,0,244,101,34,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,3,1,0,0,0,109,64,36,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,618,13,7,2,11,11,0,528,601,75,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,0,16,4,0,0,0,562,393,35,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,1,1,0,0,0,77,77,77,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,2,1,0,0,0,97,94,48,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,343,0,2,2,0,0,0,343,337,171,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,1,1,0,0,0,79,79,79,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,1,1,0,0,0,25,25,25,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,1,1,0,0,0,84,84,84,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,1,1,0,0,0,34,34,34,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,1,1,0,0,0,33,33,33,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,1,1,0,0,0,104,104,104,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,1,1,0,0,0,172,172,172,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,1,1,0,0,0,70,70,70,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,1,1,0,0,0,140,140,140,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,1,1,0,0,0,214,214,214,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,0,2,2,0,0,0,156,154,78,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,0,1,1,0,0,0,142,142,142,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,0,1,1,0,0,0,152,152,152,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,0,1,1,0,0,0,31,31,31,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,1,1,0,0,0,60,60,60,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,1,1,0,0,0,60,60,60,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,1,1,0,0,0,876,876,876,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,1,1,0,0,0,61,61,61,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,1,1,0,0,0,185,185,185,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,1,1,0,0,0,264,264,264,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,43,1,1,43,43,0,43,43,43,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,2,2,0,0,0,248,236,124,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,310,64,18,5,24,20,0,306,176,17,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,50,7,3,14,25,0,194,184,27,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,10,4,0,0,0,346,158,34,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,2,3,2,0,1,0,194,118,64,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,90,233,5,2,0,6,0,-129,84,-26,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,335,1,1,335,335,0,335,335,335,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,372,15,41,5,9,7,0,91,206,2,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,16,5,4,16,16,0,148,75,29,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,860,277,37,5,139,98,0,806,571,21,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,0,2,2,0,0,0,47,40,23,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,517,0,8,2,0,0,0,507,224,63,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,327,0,8,3,0,0,0,326,268,40,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,275,3,9,3,1,2,1,268,262,29,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,2,4,2,0,1,0,133,137,33,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,1,1,0,0,0,56,56,56,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,3,2,0,0,0,74,63,24,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,362,7,14,2,1,3,2,358,288,25,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,2,4,3,0,1,0,174,173,43,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,2,4,3,0,1,0,148,147,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,2,1,0,0,0,45,45,22,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,39,1,1,39,39,0,39,39,39,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,70,3,2,14,42,0,182,166,60,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,2,2,1,0,1,0,77,77,38,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,667,0,3,2,0,0,0,667,665,222,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,0,2,2,0,0,0,88,55,44,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,263,0,14,5,0,0,0,262,208,18,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,2,2,2,0,1,0,132,132,66,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,3,2,0,0,0,39,38,13,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,677,0,1,1,0,0,0,677,677,677,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,1,1,0,0,0,131,131,131,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,1,1,0,0,0,47,47,47,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,5,4,0,0,0,104,69,20,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,1,1,0,0,0,43,43,43,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73,73,1,1,73,73,0,73,73,73,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,257,0,6,2,0,0,0,235,88,39,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,2,1,0,0,0,62,32,31,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,1,1,0,0,0,45,45,45,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,97,0,2,2,0,0,0,97,94,48,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,39,0,2,1,0,0,0,39,35,19,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,429,42,11,3,26,26,0,429,257,39,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,575,52,15,3,1,10,3,555,385,37,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,142,73,3,1,71,72,0,142,71,47,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84,84,1,1,84,84,0,84,84,84,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,560,399,14,3,263,169,0,536,293,38,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,359,48,6,3,4,26,0,359,298,59,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,102,14,4,3,0,6,0,102,102,25,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,153,2,4,2,0,1,0,153,153,38,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,458,28,15,3,3,7,1,456,126,30,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,264,36,11,3,1,12,3,259,128,23,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,991,2,22,3,0,1,0,954,604,43,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,230,2,4,2,0,1,0,230,230,57,NO
